code_zone_(m49),zone,code_élément,élément,code_produit,produit,code_année,année,unité,valeur
710,Afrique du Sud,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2018,2018,Int  cap,14571.4
710,Afrique du Sud,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2019,2019,Int  cap,14370.2
710,Afrique du Sud,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2020,2020,Int  cap,13266.8
710,Afrique du Sud,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2021,2021,Int  cap,13711.3
710,Afrique du Sud,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2022,2022,Int  cap,13777.2
710,Afrique du Sud,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2023,2023,Int  cap,13690.4
710,Afrique du Sud,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2024,2024,Int  cap,13598.8
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20002002,2001, ,3.6
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20012003,2002, ,3.5
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20022004,2003, ,3.4
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20032005,2004, ,3.3
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20042006,2005, ,3.3
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20052007,2006, ,3.4
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20062008,2007, ,3.5
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20072009,2008, ,3.5
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20082010,2009, ,4.0
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20092011,2010, ,4.5
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20102012,2011, ,5.0
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20112013,2012, ,5.2
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20122014,2013, ,5.6
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20132015,2014, ,6.4
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20142016,2015, ,6.6
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20152017,2016, ,6.4
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20162018,2017, ,6.1
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20172019,2018, ,6.4
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20182020,2019, ,7.2
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20192021,2020, ,8.6
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20202022,2021, ,9.4
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20212023,2022, ,10.0
710,Afrique du Sud,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20222024,2023, ,10.0
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20002002,2001,millions de No,1.7
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20012003,2002,millions de No,1.7
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20022004,2003,millions de No,1.7
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20032005,2004,millions de No,1.6
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20042006,2005,millions de No,1.6
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20052007,2006,millions de No,1.7
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20062008,2007,millions de No,1.8
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20072009,2008,millions de No,1.8
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20082010,2009,millions de No,2.1
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20092011,2010,millions de No,2.4
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20102012,2011,millions de No,2.6
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20112013,2012,millions de No,2.8
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20122014,2013,millions de No,3.1
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20132015,2014,millions de No,3.6
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20142016,2015,millions de No,3.7
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20152017,2016,millions de No,3.7
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20162018,2017,millions de No,3.5
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20172019,2018,millions de No,3.7
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20182020,2019,millions de No,4.3
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20192021,2020,millions de No,5.2
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20202022,2021,millions de No,5.8
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20212023,2022,millions de No,6.2
710,Afrique du Sud,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20222024,2023,millions de No,6.3
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2000,2000, ,22.8
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2001,2001, ,23.4
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2002,2002, ,24.1
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2003,2003, ,24.7
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2004,2004, ,25.3
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2005,2005, ,25.9
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2006,2006, ,26.5
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2007,2007, ,27.0
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2008,2008, ,27.4
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2009,2009, ,27.8
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2010,2010, ,28.1
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2011,2011, ,28.4
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2012,2012, ,28.6
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2013,2013, ,28.8
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2014,2014, ,29.0
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2015,2015, ,29.2
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2016,2016, ,29.4
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2017,2017, ,29.6
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2018,2018, ,29.9
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2019,2019, ,30.1
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2020,2020, ,30.3
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2021,2021, ,30.6
710,Afrique du Sud,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2022,2022, ,30.8
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2000,2000,millions de No,6.2
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2001,2001,millions de No,6.5
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2002,2002,millions de No,6.9
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2003,2003,millions de No,7.2
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2004,2004,millions de No,7.5
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2005,2005,millions de No,7.9
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2006,2006,millions de No,8.2
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2007,2007,millions de No,8.5
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2008,2008,millions de No,8.9
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2009,2009,millions de No,9.2
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2010,2010,millions de No,9.4
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2011,2011,millions de No,9.7
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2012,2012,millions de No,10.0
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2013,2013,millions de No,10.2
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2014,2014,millions de No,10.5
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2015,2015,millions de No,10.8
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2016,2016,millions de No,11.0
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2017,2017,millions de No,11.2
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2018,2018,millions de No,11.4
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2019,2019,millions de No,11.6
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2020,2020,millions de No,11.9
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2021,2021,millions de No,12.1
710,Afrique du Sud,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2022,2022,millions de No,12.3
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20002002,2001,g personne jour,74.8
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20012003,2002,g personne jour,77.3
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20022004,2003,g personne jour,78.4
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20032005,2004,g personne jour,79.2
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20042006,2005,g personne jour,79.7
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20052007,2006,g personne jour,80.0
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20062008,2007,g personne jour,81.0
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20072009,2008,g personne jour,83.2
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20082010,2009,g personne jour,85.8
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20092011,2010,g personne jour,86.6
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20102012,2011,g personne jour,87.3
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20112013,2012,g personne jour,87.7
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20122014,2013,g personne jour,87.0
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20132015,2014,g personne jour,85.3
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20142016,2015,g personne jour,84.4
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20152017,2016,g personne jour,85.4
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20162018,2017,g personne jour,86.0
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20172019,2018,g personne jour,87.5
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20182020,2019,g personne jour,91.4
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20192021,2020,g personne jour,95.1
710,Afrique du Sud,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20202022,2021,g personne jour,97.2
8,Albanie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2001,2001,kcal personne jour,2943.0
8,Albanie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2002,2002,kcal personne jour,2990.0
8,Albanie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2003,2003,kcal personne jour,2880.0
8,Albanie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2004,2004,kcal personne jour,2892.0
8,Albanie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2005,2005,kcal personne jour,2976.0
8,Albanie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2006,2006,kcal personne jour,2964.0
8,Albanie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2007,2007,kcal personne jour,2984.0
